doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source_response
202003301q,2020-03-30,290,"Lavallée (Hugo) : J'aimerais avoir des précisions concernant les hospitalisations. Donc, chaque jour, vous nous donnez le nombre de personnes qui sont hospitalisées et en soins intensifs, mais est-ce que vous avez des données sur le nombre de personnes qui ont été hospitalisées et qui ont obtenu leur congé ou sur la durée moyenne du séjour en milieu hospitalier? Et, si on calcule rapidement, là, le taux d'hospitalisation est à peu près de 7 %, là, si je fais le calcul. Est-ce que c'est conforme à vos projections? M. D'ailleurs, il faut que vous compreniez qu'on s'attendait à un taux d'hospitalisation d'autour de 15 %, avec une proportion de. qui allait être aux soins intensifs.",non,,,,,non,oui,
202003301q,2020-03-30,291,"Donc, chaque jour, vous nous donnez le nombre de personnes qui sont hospitalisées et en soins intensifs, mais est-ce que vous avez des données sur le nombre de personnes qui ont été hospitalisées et qui ont obtenu leur congé ou sur la durée moyenne du séjour en milieu hospitalier? Et, si on calcule rapidement, là, le taux d'hospitalisation est à peu près de 7 %, là, si je fais le calcul. Est-ce que c'est conforme à vos projections? M. D'ailleurs, il faut que vous compreniez qu'on s'attendait à un taux d'hospitalisation d'autour de 15 %, avec une proportion de. qui allait être aux soins intensifs. Actuellement, et Dieu merci, c'est le cas.",non,,,,,non,oui,
202003301q,2020-03-30,292,"Et, si on calcule rapidement, là, le taux d'hospitalisation est à peu près de 7 %, là, si je fais le calcul. Est-ce que c'est conforme à vos projections? M. D'ailleurs, il faut que vous compreniez qu'on s'attendait à un taux d'hospitalisation d'autour de 15 %, avec une proportion de. qui allait être aux soins intensifs. Actuellement, et Dieu merci, c'est le cas. Pour ce qui est aussi.",oui,sciences naturelles,"na

the text does not provide a specific source for the projections being mentioned. therefore, it is not possible to identify a specific organization, institution, or expert as the source of these projections.",suppression,négatif,non,oui,NA
202003301q,2020-03-30,293,"Est-ce que c'est conforme à vos projections? M. D'ailleurs, il faut que vous compreniez qu'on s'attendait à un taux d'hospitalisation d'autour de 15 %, avec une proportion de. qui allait être aux soins intensifs. Actuellement, et Dieu merci, c'est le cas. Pour ce qui est aussi. Je voudrais parler des cas décédés.",non,,,,,non,non,
202003301q,2020-03-30,294,"M. D'ailleurs, il faut que vous compreniez qu'on s'attendait à un taux d'hospitalisation d'autour de 15 %, avec une proportion de. qui allait être aux soins intensifs. Actuellement, et Dieu merci, c'est le cas. Pour ce qui est aussi. Je voudrais parler des cas décédés. Juste pour vous donner une idée, là, parce que des gens ont peur, comme tel, sur les 25 cas.",non,,,,,non,non,
202003301q,2020-03-30,295,"Actuellement, et Dieu merci, c'est le cas. Pour ce qui est aussi. Je voudrais parler des cas décédés. Juste pour vous donner une idée, là, parce que des gens ont peur, comme tel, sur les 25 cas. Puis je tiens à présenter mes condoléances aux personnes qui ont vécu ça.",non,,,,,non,non,
202003301q,2020-03-30,296,"Pour ce qui est aussi. Je voudrais parler des cas décédés. Juste pour vous donner une idée, là, parce que des gens ont peur, comme tel, sur les 25 cas. Puis je tiens à présenter mes condoléances aux personnes qui ont vécu ça. Vous savez, on a beau regarder des statistiques, comme épidémiologistes, on sait que, pour chacune des familles, c'est un drame.",non,,,,,non,non,
202003301q,2020-03-30,297,"Je voudrais parler des cas décédés. Juste pour vous donner une idée, là, parce que des gens ont peur, comme tel, sur les 25 cas. Puis je tiens à présenter mes condoléances aux personnes qui ont vécu ça. Vous savez, on a beau regarder des statistiques, comme épidémiologistes, on sait que, pour chacune des familles, c'est un drame. Mais il y a eu un cas entre 60 et 69 ans, six cas entre 70 et 69 ans, 16 cas entre 80 et 89 ans puis deux cas avec 90 et plus.",non,,,,,non,non,
202003301q,2020-03-30,298,"Juste pour vous donner une idée, là, parce que des gens ont peur, comme tel, sur les 25 cas. Puis je tiens à présenter mes condoléances aux personnes qui ont vécu ça. Vous savez, on a beau regarder des statistiques, comme épidémiologistes, on sait que, pour chacune des familles, c'est un drame. Mais il y a eu un cas entre 60 et 69 ans, six cas entre 70 et 69 ans, 16 cas entre 80 et 89 ans puis deux cas avec 90 et plus. Donc, 88 % des cas ont plus de 70 ans, 8 % des cas ont 90 ans et plus, puis il reste un 4 % qui correspond à la personne qui est décédée dans la catégorie d'âge des 60-69 ans.",oui,sciences naturelles,"na. il n'y a pas de source specifique mentionnee dans cet extrait de conference de presse concernant la pandemie de covid-19. le locuteur presente des statistiques sur l'age des personnes infectees par le virus, mais ne cite pas de references pour ces donnees.",suppression,négatif,non,non,NA
202003301q,2020-03-30,299,"Puis je tiens à présenter mes condoléances aux personnes qui ont vécu ça. Vous savez, on a beau regarder des statistiques, comme épidémiologistes, on sait que, pour chacune des familles, c'est un drame. Mais il y a eu un cas entre 60 et 69 ans, six cas entre 70 et 69 ans, 16 cas entre 80 et 89 ans puis deux cas avec 90 et plus. Donc, 88 % des cas ont plus de 70 ans, 8 % des cas ont 90 ans et plus, puis il reste un 4 % qui correspond à la personne qui est décédée dans la catégorie d'âge des 60-69 ans. La grande majorité de ces gens-là ont des conditions, parce qu'ils sont plus vieux, de maladies chroniques, de cancers ou d'autres maladies, ce qui veut dire.",non,,,,,non,non,
202003301q,2020-03-30,300,"Vous savez, on a beau regarder des statistiques, comme épidémiologistes, on sait que, pour chacune des familles, c'est un drame. Mais il y a eu un cas entre 60 et 69 ans, six cas entre 70 et 69 ans, 16 cas entre 80 et 89 ans puis deux cas avec 90 et plus. Donc, 88 % des cas ont plus de 70 ans, 8 % des cas ont 90 ans et plus, puis il reste un 4 % qui correspond à la personne qui est décédée dans la catégorie d'âge des 60-69 ans. La grande majorité de ces gens-là ont des conditions, parce qu'ils sont plus vieux, de maladies chroniques, de cancers ou d'autres maladies, ce qui veut dire. ce que l'on craignait, c'était que les personnes âgées soient attaquées, ce qui est le cas.",non,,,,,non,non,
202003301q,2020-03-30,301,"Mais il y a eu un cas entre 60 et 69 ans, six cas entre 70 et 69 ans, 16 cas entre 80 et 89 ans puis deux cas avec 90 et plus. Donc, 88 % des cas ont plus de 70 ans, 8 % des cas ont 90 ans et plus, puis il reste un 4 % qui correspond à la personne qui est décédée dans la catégorie d'âge des 60-69 ans. La grande majorité de ces gens-là ont des conditions, parce qu'ils sont plus vieux, de maladies chroniques, de cancers ou d'autres maladies, ce qui veut dire. ce que l'on craignait, c'était que les personnes âgées soient attaquées, ce qui est le cas. Ça ne veut pas dire qu'il n'y aura pas un jeune qui va avoir des complications qui pourrait se retrouver aux soins intensifs, mais le profil actuel est ce qui était attendu, et ça se situe dans des milieux, par exemple, les résidences pour personnes âgées, qui correspondent à 40 % des cas.",non,,,,,non,non,
202003301q,2020-03-30,302,"Donc, 88 % des cas ont plus de 70 ans, 8 % des cas ont 90 ans et plus, puis il reste un 4 % qui correspond à la personne qui est décédée dans la catégorie d'âge des 60-69 ans. La grande majorité de ces gens-là ont des conditions, parce qu'ils sont plus vieux, de maladies chroniques, de cancers ou d'autres maladies, ce qui veut dire. ce que l'on craignait, c'était que les personnes âgées soient attaquées, ce qui est le cas. Ça ne veut pas dire qu'il n'y aura pas un jeune qui va avoir des complications qui pourrait se retrouver aux soins intensifs, mais le profil actuel est ce qui était attendu, et ça se situe dans des milieux, par exemple, les résidences pour personnes âgées, qui correspondent à 40 % des cas. des décès.",non,,,,,non,non,
202003301q,2020-03-30,303,"La grande majorité de ces gens-là ont des conditions, parce qu'ils sont plus vieux, de maladies chroniques, de cancers ou d'autres maladies, ce qui veut dire. ce que l'on craignait, c'était que les personnes âgées soient attaquées, ce qui est le cas. Ça ne veut pas dire qu'il n'y aura pas un jeune qui va avoir des complications qui pourrait se retrouver aux soins intensifs, mais le profil actuel est ce qui était attendu, et ça se situe dans des milieux, par exemple, les résidences pour personnes âgées, qui correspondent à 40 % des cas. des décès. je parle des décès, pas des cas, 32 % en CHSLD, puis un 16 % à domicile, puis il y en a 12 % qui est encore actuellement inconnu par rapport à la collecte d'information.",non,,,,,non,non,
202003301q,2020-03-30,304,"ce que l'on craignait, c'était que les personnes âgées soient attaquées, ce qui est le cas. Ça ne veut pas dire qu'il n'y aura pas un jeune qui va avoir des complications qui pourrait se retrouver aux soins intensifs, mais le profil actuel est ce qui était attendu, et ça se situe dans des milieux, par exemple, les résidences pour personnes âgées, qui correspondent à 40 % des cas. des décès. je parle des décès, pas des cas, 32 % en CHSLD, puis un 16 % à domicile, puis il y en a 12 % qui est encore actuellement inconnu par rapport à la collecte d'information. Donc, ce qu'on peut dire.",oui,sciences naturelles,"la source specifique mentionnee dans cet extrait de conference de presse n'est pas renseignee explicitement. il s'agit de statistiques concernant l'age et le lieu des deces lies a la covid-19, mais aucune organisation, institution ou expert en particulier n'est citee comme etant la source de ces donnees. par consequent, je renseigne 'na' pour cette question.",suppression,négatif,non,non,NA
202003301q,2020-03-30,305,"Ça ne veut pas dire qu'il n'y aura pas un jeune qui va avoir des complications qui pourrait se retrouver aux soins intensifs, mais le profil actuel est ce qui était attendu, et ça se situe dans des milieux, par exemple, les résidences pour personnes âgées, qui correspondent à 40 % des cas. des décès. je parle des décès, pas des cas, 32 % en CHSLD, puis un 16 % à domicile, puis il y en a 12 % qui est encore actuellement inconnu par rapport à la collecte d'information. Donc, ce qu'on peut dire. C'est pour ça que j'ose dire que, la situation, elle est sérieuse parce qu'elle tue des gens, mais la situation est sous contrôle, et ce qui se passe, c'était, en termes.",non,,,,,non,non,
202003301q,2020-03-30,306,"des décès. je parle des décès, pas des cas, 32 % en CHSLD, puis un 16 % à domicile, puis il y en a 12 % qui est encore actuellement inconnu par rapport à la collecte d'information. Donc, ce qu'on peut dire. C'est pour ça que j'ose dire que, la situation, elle est sérieuse parce qu'elle tue des gens, mais la situation est sous contrôle, et ce qui se passe, c'était, en termes. sans parler de chiffres puis etc. , en termes de taux d'attaques, d'hospitalisation, on est en deçà de ce qu'on observe ailleurs, ce qui veut dire que beaucoup de nos cas sont des cas qui n'auraient peut-être pas été testés ailleurs, et ce qui fait que c'est très difficile de se comparer, et ce qui fait que, dans les faits, à Québec, en faisant des tests, plus de tests, on va détecter des cas, mais qui sont des cas que, normalement, on n'aurait même pas testés dans le contexte où ils n'ont pas eu des syndromes si importants de fièvre, de toux et de maladies respiratoires, parce que, s'ils auraient été importants, ils auraient terminés dans les hôpitaux.",non,,,,,non,non,
